Date,GOOG,APPL,AMZN,TSLA,NFLX,FB,SBUX
2016-10-31,784.0,113.199997,780.1099849999999,195.809998,124.400002,130.880005,53.060001
2016-11-01,775.539978,110.529999,776.710022,188.110001,121.800003,128.649994,52.09
2016-11-02,763.450012,111.230003,763.549988,187.509995,121.83000200000001,126.279999,52.310001
2016-11-03,759.030029,109.550003,764.0,187.03999299999998,121.839996,119.5,51.34
2016-11-04,750.560974,108.110001,753.22998,185.96000700000002,121.620003,119.25,50.84
2016-11-07,772.549988,109.459999,770.9400019999999,190.050003,123.370003,121.349998,53.189999
2016-11-08,780.1900019999999,109.699997,779.099976,191.259995,123.220001,121.540001,54.119999
2016-11-09,771.669983,108.050003,760.090027,183.949997,120.860001,120.510002,52.799999
2016-11-10,752.179993,105.83000200000001,717.700012,180.419998,113.699997,115.269997,53.509997999999996
2016-11-11,750.380005,106.550003,728.900024,183.0,113.110001,118.150002,53.25
2016-11-14,727.539978,104.08000200000001,710.099976,178.190002,110.68,113.550003,53.5
2016-11-15,746.969971,106.160004,725.98999,182.050003,113.089996,115.83000200000001,53.900002
2016-11-16,750.51001,106.599998,735.6099849999999,181.21000700000002,111.809998,114.209999,54.259997999999996
2016-11-17,764.22998,108.83000200000001,748.0,182.110001,113.559998,116.010002,55.060001
2016-11-18,760.0,109.660004,757.6400150000001,185.0,113.510002,116.839996,55.419998
2016-11-21,760.599976,110.010002,765.1099849999999,184.41000400000001,116.190002,117.800003,55.509997999999996
2016-11-22,767.0,111.400002,781.0,183.71000700000002,116.980003,120.900002,55.880001
2016-11-23,755.25,110.33000200000001,773.119995,189.0,117.309998,119.940002,56.900002
2016-11-25,760.52002,110.949997,777.900024,193.639999,117.18,120.07,57.259997999999996
2016-11-28,759.799988,111.389999,764.23999,194.550003,115.709999,119.82,56.759997999999996
2016-11-29,768.23999,110.07,761.320007,189.5,117.129997,120.400002,57.5
2016-11-30,754.830017,110.269997,750.25,187.5,116.389999,117.949997,57.860001000000004
2016-12-01,737.025024,109.029999,738.030029,181.0,113.949997,114.0,57.200001
2016-12-02,743.099976,108.849998,736.700012,180.0,116.75,114.300003,56.57
2016-12-05,752.900024,108.25,742.0,182.509995,118.400002,115.07,56.959998999999996
2016-12-06,757.340027,109.190002,757.25,182.679993,119.41999799999999,116.33000200000001,57.139998999999996
2016-12-07,755.799988,109.160004,755.820007,185.0,123.25,116.57,57.450001
2016-12-08,767.22998,110.599998,765.1900019999999,189.53999299999998,122.160004,117.639999,58.41
2016-12-09,779.020996,112.309998,765.340027,190.809998,121.730003,118.949997,58.43
